"recipient_id","iteration","question_id","question","answer_type","definition1","definition2","definition3","definition4","definition5","pre_answer","post_answer","ele","scicomm","isl","after_school"
30,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
30,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,1,0,0,0
30,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1,0,0,0
30,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4,1,0,0,0
21,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,0,0,0
21,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,0,0,0
21,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,0,0,0,0
21,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,0,0,0
82,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1,0,1,0
82,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1,0,1,0
82,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1,0,1,0
82,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3,1,0,1,0
67,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,0,0,0
67,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,0,0,0
67,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,0,0,0
67,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
25,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,0,0,0
25,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,0,0,0,0
25,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,1,0,0,0,0
25,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,0,0,0,0
106,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,0,1,0
106,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,0,1,0
106,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,0,0,1,0
106,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,0,0,1,0
20,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,0,1,1,0
20,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,0,1,1,0
20,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,0,1,1,0
20,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4,0,1,1,0
15,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
15,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1,0,0,0
15,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,0,0,0
15,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,0,0,0
14,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,1,1
14,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,4,1,1,1,1
14,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,1,1,1
14,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,1,1,1,1
41,"Fall 2022","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,0,1,0,0
41,"Fall 2022","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,0,1,0,0
41,"Fall 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,5,0,1,0,0
41,"Fall 2022","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,5,0,1,0,0
75,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,1,1,0
75,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,1,1,0
75,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,0,1,1,0
75,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,1,1,0
64,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,1,0
64,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,1,0
64,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,1,1,1,1,0
64,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,1,0
86,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,1,1
86,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,1,1
86,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,1,1,1
86,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,1,1
11,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
11,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
11,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1,0,0,0
11,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4,1,0,0,0
35,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4,1,0,0,0
35,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
35,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,1,1,0,0,0
35,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
37,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,1,1
37,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,1,1,1
37,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,1,1,1
37,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,1,1
23,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
23,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
23,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,0,0,0
23,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
78,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
78,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,0,0
78,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,1,0,0
78,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,0,0
33,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,1
33,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,1,0,0,1
33,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,0,0,1
33,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,1
2,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,1,1,0,1
2,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,1
2,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,3,1,1,0,1
2,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,1
6,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,0,1
6,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,1,0,1
6,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,1,0,1
6,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,1,0,1
28,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,1,1
28,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,1,1
28,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,1,1,0,1,1
28,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4,1,0,1,1
72,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
72,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
72,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,1,0,0
72,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
84,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,1,0,0,0
84,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1,0,0,0
84,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,0,0,0
84,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
88,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,1,0
88,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,0,1,0
88,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,0,1,0
88,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,1,0
4,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
4,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,3,1,0,0,0
4,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,0,0,0
4,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
63,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
63,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
63,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,1,0,0
63,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,1,0,0
46,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,1
46,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,1
46,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,1,1,0,0,1
46,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,1
108,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,0,1,0,0
108,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,4,0,1,0,0
108,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,1,0,1,0,0
108,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,0,1,0,0
52,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
52,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4,1,0,0,0
52,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,0,0,0
52,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4,1,0,0,0
34,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
34,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
34,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1,1,0,0,0
34,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
89,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
89,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,0,0,0
89,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,5,1,0,0,0
89,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
51,"Spring 2023","prepost14_1","I will be successful at engaging in science communication in the next year.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
51,"Spring 2023","prepost14_2","The public will be more accepting of science after I engage in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5,1,0,0,0
51,"Spring 2023","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1,0,0,0
51,"Spring 2023","prepost14_4","Engaging in science communication will improve my job performace.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5,1,0,0,0
