"recipient_id","iteration","question_id","question","answer_type","definition1","definition2","definition3","definition4","definition5","pre_answer","post_answer","ele","scicomm","isl","after_school"
86,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,1,1,1
11,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,1,1,0,0,0
11,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,0
11,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,3,1,0,0,0
11,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,2,1,0,0,0
35,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,4,4,1,0,0,0
35,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,4,3,1,0,0,0
35,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,3,3,1,0,0,0
35,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,3,3,1,0,0,0
37,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,1,1,1,1,1,1
37,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,1,1,1
37,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,1,1,1
37,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,1,1,1
23,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,1,1,0,0,0
23,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,0
23,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,2,1,0,0,0
23,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,0,0,0
78,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,1,1,1,1,0,0
78,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,1,0,0
78,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,1,0,0
78,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,2,2,1,1,0,0
33,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,2,1,0,0,1
33,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,3,2,1,0,0,1
33,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,1
33,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,2,1,0,0,1
2,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,3,2,1,1,0,1
2,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,3,1,1,0,1
2,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,1,0,1
2,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,1,0,1
6,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,2,1,1,0,1
6,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,3,2,1,1,0,1
6,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,1,0,1
6,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,2,2,1,1,0,1
28,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,1,1,1,0,1,1
28,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,1,1,0,1,1
28,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,1,1,0,1,1
28,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,2,1,1,0,1,1
72,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,2,1,1,0,0
72,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,1,0,0
72,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,2,1,1,0,0
72,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,2,1,1,1,0,0
84,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,2,1,0,0,0
84,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,0
84,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,2,1,0,0,0
84,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,2,1,0,0,0
88,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,2,1,0,1,0
88,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,1,0
88,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,0,1,0
88,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,0,1,0
4,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,3,3,1,0,0,0
4,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,4,4,1,0,0,0
4,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,3,3,1,0,0,0
4,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,2,2,1,0,0,0
63,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,3,3,1,1,0,0
63,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,4,4,1,1,0,0
63,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,3,3,1,1,0,0
63,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,3,3,1,1,0,0
46,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,1,1,1,0,0,1
46,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,0,0,1
46,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,0,0,1
46,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,0,0,1
108,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,3,0,1,0,0
108,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,1,3,0,1,0,0
108,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,4,3,0,1,0,0
108,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,3,3,0,1,0,0
52,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,2,2,1,0,0,0
52,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,3,3,1,0,0,0
52,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,0
52,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,0,0,0
34,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,1,1,1,0,0,0
34,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,1,1,0,0,0
34,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,3,1,1,0,0,0
34,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,0,0,0
89,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,1,1,1,0,0,0
89,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,0,0,0
89,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,1,1,1,0,0,0
89,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,1,1,0,0,0
51,"Spring 2023","prepost15","How comfortable do you feel presenting to groups?","Scale","Very comfortable","Somewhat comfortable","A little comfortable","Not at all comfortable",NULL,3,2,1,0,0,0
51,"Spring 2023","prepost16","How much do you like presenting to groups?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,0
51,"Spring 2023","prepost17","How much do you feel you're a role model?","Scale","A lot","Some ","A little","Not at all",NULL,2,2,1,0,0,0
51,"Spring 2023","prepost18","How confident are you in working with kids?","Scale","Very confident","Somewhat confident","A little confident","Not at all confident",NULL,1,2,1,0,0,0
